Price,Location,Latitude,Longitude,Link,Title,Description,Square Meter Land,Square Meter Construction,Bathroom,Bedroom,Source
"['1,850,000']","Venta Casas CUMBRES, Nuevo León",25.764350382122,-100.422346495801,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30843417&Plaza=2&colonia-inmueble=CUMBRES SAN AGUSTIN&Imagenes=13&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SAN AGUSTIN,"CUMBRES SAN AGUSTIN 2 Recámaras 2baños 2Plantas 100 Metros Cuadrados de Construcción 102 Metros Cuadrados Terreno $1;850,000  Casa equipada, lista para habitarse, recién remodelada, climas, abanicos, cocina nueva, 2 habitaciones, estancia, cochera 1 auto. 81-1678-5693. macampos@tec.mx",102m² de Terreno,100m² de Construcción,2 Baños,2 Recámaras,['avisosdeocasion']
"['1,500,000']","Venta Casas CUMBRES, Nuevo León",25.764350382122,-100.422346495801,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30845845&Plaza=2&colonia-inmueble=CUMBRES SAN AGUSTIN 1er&Imagenes=9&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SAN AGUSTIN 1er,"CUMBRES SAN AGUSTIN 1er 3 Recámaras 2baños 2Plantas 99 Metros Cuadrados de Construcción 96 Metros Cuadrados Terreno $1;500,000  Vaeza Asesores Inmobiliario: ofrece casa en Inmejorable ubicación, rápido acceso a Av. Lincoln, Ruiz Cortinez, Leones. cerca de los principales centros y plazas comerciales de la zona, fácil acceso a transporte público, ubicada frente a parque. lavanderia techada, comoda y con excelente distribución interior, amplio transpatio. pregunte y veala compromiso. 81-1376-8234.",96m² de Terreno,99m² de Construcción,2 Baños,3 Recámaras,['avisosdeocasion']
"['1,650,000']","Venta Casas CUMBRES, Nuevo León",25.764350382122,-100.422346495801,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30835201&Plaza=2&colonia-inmueble=CUMBRES SAN AGUSTIN 1er Sector&Imagenes=5&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SAN AGUSTIN 1er Sector,"CUMBRES SAN AGUSTIN 1er sector 3 Recámaras 2baños 2Plantas 130 Metros Cuadrados de Construcción 96 Metros Cuadrados Terreno $1;650,000  Casa en el primer sector de Cumbres San Agustín, 2 plantas, 3 recámaras, 2 baños, sala, comedor y cocina, lavandería con amplio patio con área de asador, clóset en todas las recámaras, cochera para un auto, porton eléctrico,protectores eléctricos 81-1255-4395.",96m² de Terreno,130m² de Construcción,2 Baños,3 Recámaras,['avisosdeocasion']
"['4,950,000']","Venta Casas CUMBRES, Nuevo León",25.759049164852534,-100.41720907976227,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30763887&Plaza=2&colonia-inmueble=CUMBRES SAN AGUSTIN 2DO SECTOR&Imagenes=39&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SAN AGUSTIN 2DO SECTOR,"CUMBRES SAN AGUSTIN 2do sector 3 Recámaras 3 1/2baños 2Plantas 330 Metros Cuadrados de Construcción 290 Metros Cuadrados Terreno $4,950,000  CUMBRES SAN AGUSTIN 3 Recámaras 2 baños y 2 1/2baños 2Plantas 330 mts2 Construcción, 290 Metros Cuadrados Terreno, casa en el 2do Sector, con accesso por leones, Ruiz Cortinez y Lincoln, con terreno excedente, 160  Metros de patio, cochera para 2 autos con porton eléctrico y estacionamiento para 4 autos mas afuera, PRIMER PLANTA, sala, comedor, medio baño y cocina equipada y forrada de granito y barra desayunadora, lavanderia techada y cuarto de triques, escalera de madera y porcelanato en toda la primer planta y cochera, moldura decorativa en primerplanta, SEGUNDA PLANTA, recámara principal con baño vestidor completo, estancia/estudio, 2 recámaras con clóset c/u las cuales compartes baño completo, minisplit frio/calor en cada recámara, canceles en cristal templado, duela laminada en la segunda planta, sanitarios nuevos y baños forrados con azulejo de excelente calidad, persianas de madera y focos ahorradores en toda la casa, patio muy amplio, con terraza, palapa de 80 mts2, medio baño, asador de ladrillo, bar /cantina, área de tv, área de juegos.",290m² de Terreno,330m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['3,690,000']","Venta Casas CUMBRES, Nuevo León",25.75242,-100.4221799,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30835240&Plaza=2&colonia-inmueble=CUMBRES SAN AGUSTIN Chelsea&Imagenes=19&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SAN AGUSTIN Chelsea,"CUMBRES SAN AGUSTIN chelsea 3 Recámaras 5baños 3Plantas 264 Metros Cuadrados de Construcción 132 Metros Cuadrados Terreno $3;690,000  81-2039-3444. ¡Tu que buscas una casa al poniente de la ciudad esta es tu oportunidad!
Casas totalmente nuevas con 3 recamaras cada una con su baño completo y vestidor. 
Primer piso con 1/2 baño y tercer piso con otro 1/2 baño.
Casas de 3 pisos con patio en el primer piso y con dos terrazas en el tercer piso.  
En una excelente ubicación muy cerca de avenida Leones.
*BONO DE $250,000 APLICABLES AL ENGANCHE*
*BONO DE INSTALACIÓN DE 4 PANELES SOLARES*
*Imagenes de casa de muestra*

WhatsApp:8120393444",132m² de Terreno,264m² de Construcción,5 Baños,3 Recámaras,['avisosdeocasion']
"['1,450,000']","Venta Casas CUMBRES, Nuevo León",25.7601897,-100.4344133,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30811452&Plaza=2&colonia-inmueble=CUMBRES SAN PATRICIO 1er SECTOR&Imagenes=0&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SAN PATRICIO 1er SECTOR,,240m² de Terreno,168m² de Construcción,2 Baños,3 Recámaras,['avisosdeocasion']
"['3,400,000']","Venta Casas CARRETERA NACIONAL, Nuevo León",25.7577302,-100.4567635,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30836350&Plaza=2&colonia-inmueble=CUMBRES SANTORAL&Imagenes=9&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CARRETERA NACIONAL COLONIA: CUMBRES SANTORAL,"CUMBRES SANTORAL 3 Recámaras 4baños 3Plantas 302 Metros Cuadrados de Construcción 152 Metros Cuadrados Terreno $3;400,000  Casa en Venta $3,400,000, 3 plantas con iluminación inteligente y concepto Open Space. 3 recámaras con baño y vestidor. Tercera planta con área para cuarto de juegos o cine y un baño completo, terraza para asador y palapa. Amenidades del Fraccionamiento: 2 canchas deportivas, palapas, juegos infantiles, asadores y hermosas áreas verdes. Informes 8127044741, 8127044746 WhatsApp 8183097801. jcaballero@natal.mx",152m² de Terreno,302m² de Construcción,4 Baños,3 Recámaras,['avisosdeocasion']
"['3,500,000']","Venta Casas CUMBRES, Nuevo León",25.7604743562783,-100.461044311523,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30833952&Plaza=2&colonia-inmueble=CUMBRES SANTORAL&Imagenes=8&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SANTORAL,"CUMBRES SANTORAL 3 Recámaras 4 1/2baños 3Plantas 286 Metros Cuadrados de Construcción 162 Metros Cuadrados Terreno $3;500,000  Venta de Casa Santoral II Dominio Cumbres, Primer nivel: cochera amplia, cocina, sala, comedor y jardín, cuarto de servicio con entrada por pasillo de servicio. Segundo Nivel; Tres recámaras con su baño completo cada una, la Principal con su walk in clóset, las dos recámaras secundarias con su clóset y cada una tiene un balcón que da hacia el jardín, Lavandería y estancia. Tercer Nivel; se puede usar de 4ta recámara o sala de tv o de juegos tiene un baño completo, terraza muy amplia que da al frente de la casa. Excelentes Acabados, la casa se entrega sin cocina sin clósets y sin canceles. ID 13064..",162m² de Terreno,286m² de Construcción,4.5 Baños,3 Recámaras,['avisosdeocasion']
"['2,829,000']","Venta Casas CUMBRES, Nuevo León",25.7604743562783,-100.461044311523,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30823901&Plaza=2&colonia-inmueble=CUMBRES SANTORAL&Imagenes=0&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SANTORAL,,152m² de Terreno,233m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['2,849,000']","Venta Casas CUMBRES, Nuevo León",25.7604743562783,-100.461044311523,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30823888&Plaza=2&colonia-inmueble=CUMBRES SANTORAL&Imagenes=25&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SANTORAL,"CUMBRES SANTORAL 3 Recámaras 4 1/2baños 3Plantas 268 Metros Cuadrados de Construcción 152 Metros Cuadrados Terreno $2,849,000 MODELO ONIX // ubicado en el Fracc. SANTORAL 2 en el SECTOR DE DOMINIO CUMBRES, sala, comedor y cocina, cochera para 2 autos, sala tv, recibidor, cuarto de servicio con baño, recámara principal con baño y vestidor, baño con clóset en cada recámara secundaria, en el tercer nivel tiene terraza y un cuarto con baño completo, fraccionamiento cerrado, residencias modernas, amplias, alta calidad, exclusividad, hermosas vistas, funcionales, cerca de escuelas, centros comerciales, etc. Contamos con más opciones en este fraccionamiento. Informes y ventas en CONCEPTO TRECE con Mario Reyes, Cel. 811-210-45-42.",152m² de Terreno,268m² de Construcción,4.5 Baños,3 Recámaras,['avisosdeocasion']
"['2,699,000']","Venta Casas CUMBRES, Nuevo León",25.7604743562783,-100.461044311523,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30823889&Plaza=2&colonia-inmueble=CUMBRES SANTORAL&Imagenes=9&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SANTORAL,"CUMBRES SANTORAL 3 Recámaras 3 1/2baños 2Plantas 233 Metros Cuadrados de Construcción 152 Metros Cuadrados Terreno $2;699,000 MODELO RUBI // ubicado en el Fracc. SANTORAL 2 en el SECTOR DE DOMINIO CUMBRES, sala, comedor y cocina, cochera para 2 autos, sala tv, recibidor, cuarto de servicio con baño, recámara principal con baño y vestidor, baño con clóset en cada recámara secundaria, fraccionamiento cerrado, residencias modernas, amplias, alta calidad, exclusividad, hermosas vistas, funcionales, cerca de escuelas, centros comerciales, etc. Contamos con más opciones en este fraccionamiento de 2 y 3 niveles. Informes y ventas en CONCEPTO TRECE con Mario Reyes, Cel. 811-210-45-42. RUBI.",152m² de Terreno,233m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['3,089,000']","Venta Casas CUMBRES, Nuevo León",25.7604743562783,-100.461044311523,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30823890&Plaza=2&colonia-inmueble=CUMBRES SANTORAL&Imagenes=9&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SANTORAL,"CUMBRES SANTORAL 3 Recámaras 4 1/2baños 3Plantas 258 Metros Cuadrados de Construcción 152 Metros Cuadrados Terreno $3;089,000  MODELO ZAFIRO // ubicado en el Fracc. SANTORAL 2 en el SECTOR DE DOMINIO CUMBRES, sala, comedor y cocina, cochera para 2 autos, sala tv, recibidor, cuarto de servicio con baño, recámara principal con baño y vestidor, baño con clóset en cada recámara secundaria, en el tercer nivel tiene terraza y un cuarto con baño completo, fraccionamiento cerrado, residencias modernas, amplias, alta calidad, exclusividad, hermosas vistas, funcionales, cerca de escuelas, centros comerciales, etc. Contamos con más opciones en este fraccionamiento. Informes y ventas en CONCEPTO TRECE Mario Reyes, Cel. 811-210-45-42.",152m² de Terreno,258m² de Construcción,4.5 Baños,3 Recámaras,['avisosdeocasion']
"['3,400,000']","Venta Casas CUMBRES, Nuevo León",25.7604743562783,-100.461044311523,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30825506&Plaza=2&colonia-inmueble=CUMBRES SANTORAL II&Imagenes=5&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SANTORAL II,"CUMBRES SANTORAL II 3 Recámaras 4 1/2baños 3Plantas 302 Metros Cuadrados de Construcción 152 Metros Cuadrados Terreno $3,400,000  PRE VENTA Casa Inteligente Santoral II en Dominio Cumbres. Se entrega en Noviembre de 2020. La Casa cuenta con sistema de Iluminación inteligente controlada celular por WIFI. Se entrega con acabados. Solo faltaría cocina, clósets y canceles. Planta Baja. Cochera para 2 1/2 Autos, Portico, Recibidor, 1/2 Baño de Visitas. Cocina, Sala Comedor, Patio con Jardin, Pasillo Lateral de Servicio. Informes Cel. 81-2350-07-33, Tel. 81-8218-56-60. VISITE:",152m² de Terreno,302m² de Construcción,4.5 Baños,3 Recámaras,['avisosdeocasion']
"['14,000,000']","Venta Casas CUMBRES, Nuevo León",25.7106461260743,-100.381470439697,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30824725&Plaza=2&colonia-inmueble=CUMBRES Segundo&Imagenes=46&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES Segundo,"CUMBRES Segundo 4 Recámaras 5 1/2baños 3Plantas 600 Metros Cuadrados de Construcción 400 Metros Cuadrados Terreno $14,000,000  Hermosa casa para estrenar, llave en mano. Equipada, amueblada y decorada. Informes Ileana Parás. 81-1521-5914.",400m² de Terreno,600m² de Construcción,5.5 Baños,4 Recámaras,['avisosdeocasion']
"['3,850,000']","Venta Casas CUMBRES, Nuevo León",25.7105697926819,-100.38119327771,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30814467&Plaza=2&colonia-inmueble=CUMBRES SEGUNDO SECTOR&Imagenes=11&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES SEGUNDO SECTOR,"CUMBRES segundo sector 3 Recámaras 3 1/2baños 2Plantas 365 Metros Cuadrados de Construcción 187.75 Metros Cuadrados Terreno $3;850,000  EXCELENTE UBICACION, 5 MIN. DE AV. LEONES. CASA CON ESPACIOS MUY AMPLIOS Y TECHOS DE GRAN ALTURA. COCHERA PARA 2 AUTOS GRANDES CON PORTON. RECIBIDOR, SALA COMEDOR, COCINA INTEGRAL. EN PLANTA ALTA FAMILY ROOM, 3 RECAMARAS CON ROPERIAS, LA PRINCIPAL BAÑO VESTIDOR. LAVANDERIA EN PLANTA ALTA . CUARTO DE SERVICIO Y ROOF PARA ASADOR . LIBRE DE GRAVAMEN . PAPELERIA EN ORDEN.8116005293 81-1588-8812.",188m² de Terreno,365m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['6,300,000']","Venta Casas CUMBRES, Nuevo León",25.7155999311946,-100.379301308057,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30806588&Plaza=2&colonia-inmueble=CUMBRES Tercer sector&Imagenes=12&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CUMBRES COLONIA: CUMBRES Tercer sector,"CUMBRES Tercer sector 3 Recámaras 3 1/2baño 3Planta 350 Metros Cuadrados de Construcción 201 Metros Cuadrados Terreno $6,300,000  Casa en venta Cumbres 3 sector 3 plantas, 3 recámaras cada una con baño y vestidor, estancia familiar, cuarto de juegos en 3 piso opción de 4 recámara, paneles solares, cochera triple, acabados de primera, vistas espectaculares, cercana a avenida principal. Ad Consulting B.R. 81 83 09 35 22",201m² de Terreno,350m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['10,500,000']","Venta Casas VALLE, Nuevo León",25.6710318,-100.3603161,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30820310&Plaza=2&colonia-inmueble=DEL CARMEN&Imagenes=23&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: VALLE COLONIA: DEL CARMEN,"DEL CARMEN 3 Recámaras 4 1/2baños 3Plantas 450 Metros Cuadrados de Construcción 430 Metros Cuadrados Terreno $10;500,000  HERMOSA CASA, CON EXCELENTES ACABADOS. EN COLONIA CERRADA CON VIGILANCIA. PLANTA BAJA: COCHERA TRIPLE TECHADA. PRIMER NIVEL: RECIBIDOR DOBLE ALTURA, SALA, COMEDOR, MEDIO BAÑO, COCINA CON ESPACIO PARA ANTECOMEDOR, CUARTO DE JUEGOS, LAVANDERIA, CUARTO DE SERVICIO CON BAÑO COMPLETO, JARDIN SUPER AMPLIO CON TERRAZA TECHADA. PLANTA ALTA: ESTANCIA FAMILIAR MUY AMPLIA, REC. PRINCIPAL CON BAÑO VESTIDOR, DOS REC. SECUNDARIAS CON BAÑO VESTIDOR CADA UNA. LA CASA SE ENTREGA CON PISOS DE PORCELANATO, HUELLAS DE ESCALERA DE GRANITO, COCINA CON CUBIERTA DE ACERO, TERRAZA CON MESA DE GRANITO, DOBLE VENTANA EN TODAS LAS VENTANAS, SANITARIOS DE UNA SOLA PIEZA, PLACAS DE MARMOL EN LOS BAÑOS, CARPINTERIA DE BANAK, LUMINARIAS, PORTON ELECTRICO EN COCHERA.ID 8412.",430m² de Terreno,450m² de Construcción,4.5 Baños,3 Recámaras,['avisosdeocasion']
"['5,400,000']","Venta Casas CONTRY, Nuevo León",25.6195662892438,-100.2921032047,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30826084&Plaza=2&colonia-inmueble=DEL PASEO RESIDENCIAL&Imagenes=9&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: DEL PASEO RESIDENCIAL,"DEL PASEO RESIDENCIAL 3 Recámaras 2 1/2baños 2Plantas 210 Metros Cuadrados de Construcción 150 Metros Cuadrados Terreno $5;400,000  Bonita Casa Remodelada y Equipada, cochera para 2 autos, cocina con cubierta de granito, se entrega con la campana y estufa, recámara principal con vestidor y ba;o, alarma, porton eléctrico, minisplits, muy cerca de Deportivos y colegios, lista para habitarse 81-1106-2161.",150m² de Terreno,210m² de Construcción,2.5 Baños,3 Recámaras,['avisosdeocasion']
"['6,300,000']","Venta Casas CONTRY, Nuevo León",25.6195662892438,-100.2921032047,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30791218&Plaza=2&colonia-inmueble=DEL PASEO RESIDENCIAL&Imagenes=24&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: DEL PASEO RESIDENCIAL,"DEL PASEO RESIDENCIAL 3 Recámaras 3 1/2baños 2Plantas 365 Metros Cuadrados de Construcción 273 Metros Cuadrados Terreno $6;300,000  ELLASVENDEN Casa con excelente ubicación. Cuenta con cochera doble techada, recibidor, oficina, 1/2 baño de visitas, sala- comedor, bar, amplia cocina con cubierta de granito, ante comedor, alacena, patio con terraza, asador. Planta Alta: 2 Recámaras c/u con baño y vestidor, amplia estancia y área de juegos, un nivel arriba se encuentra la tercera recámara con clóset y baño completo que tiene acceso a una terraza con una bella vista al cerro de la silla. Accesorios: Cocina integral con cubierta de granito, 6 minisplits, 5 abanicos de techo, cortinas, roperías, iluminación, patio con asador. * Más Información al (81) 1522-7457, WhatsApp 81-8178-3375 *",273m² de Terreno,365m² de Construcción,3.5 Baños,3 Recámaras,['avisosdeocasion']
"['8,250,000']","Venta Casas CONTRY, Nuevo León",25.6195662892438,-100.2921032047,https://www.avisosdeocasion.com/Detalle-Inmuebles.aspx?PlazaBusqueda=2&ClaveAviso=30783311&Plaza=2&colonia-inmueble=DEL PASEO RESIDENCIAL&Imagenes=17&idinmueble=3&Grupo=1&Zonas=0&Colonia=0&Recamaras=0&Banios=0&ConInicial=-1&ConFinal=-1&PrecioInicial=-1&PrecioFinal=-1&ChbFoto=0&ChbVideo=0&plantas=0&TerrenoInicial=-1&TerrenoFinal=-1&chkDesc=1&OrderTmp=1&ChbAmueblado=0&Mosaico=0,ZONA: CONTRY COLONIA: DEL PASEO RESIDENCIAL,"DEL PASEO RESIDENCIAL 4 Recámaras 4 1/2baños 2Plantas 405 Metros Cuadrados de Construcción 260 Metros Cuadrados Terreno $8;250,000  Hermosa casa de espacios amplios y luz natural ubicada en del paseo residencial ( a 5 mins de Valle Oriente ). PLANTA BAJA se ubica la sala, comedor, antecomedor, bar, cocina de granito, lavandería, cuarto de servicio, jardín con asador y oficina. En PLANTA ALTA se ubican 4 recámaras cada una con su baño y vestidor, la recámara principal es muy amplia y cuenta con balcón y espacio para tina. Cochera para 3 carros, cuenta con portón eléctrico. 2 años de antigüedad NEGOCIABLE",260m² de Terreno,405m² de Construcción,4.5 Baños,4 Recámaras,['avisosdeocasion']
